filename,true_label,prediction,confidence,leaky_prob
dev61_10000_2.500000.csv,1,0,0.9999957084655762,4.2474139263504185e-06
dev62_10000_2.000000.csv,0,0,0.999998927116394,1.0332279316571658e-06
dev63_10000_1.500000.csv,0,0,0.9898793697357178,0.010120623745024204
dev64_10000_1.000000.csv,0,0,0.9765686988830566,0.023431312292814255
dev65_10000_0.500000.csv,0,0,0.9425759315490723,0.05742405727505684
dev66_10000_2.500000.csv,1,0,0.9999974966049194,2.460505811541225e-06
dev67_10000_2.000000.csv,0,0,0.9999504089355469,4.963154424331151e-05
dev68_10000_1.500000.csv,0,0,0.9998190999031067,0.00018087297212332487
dev69_10000_1.000000.csv,0,0,0.9987616539001465,0.001238323631696403
dev70_10000_0.500000.csv,0,0,0.9083932042121887,0.0916067585349083
dev71_10000_2.500000.csv,1,0,0.9999994039535522,6.313379117273143e-07
dev72_10000_2.000000.csv,0,0,0.9999926090240479,7.384223863482475e-06
dev73_10000_1.500000.csv,0,0,0.9998352527618408,0.00016474751464556903
dev74_10000_1.000000.csv,0,0,0.99669349193573,0.003306474070996046
dev75_10000_0.500000.csv,0,0,0.9209787845611572,0.07902124524116516
dev76_10000_2.500000.csv,1,0,0.9999909400939941,9.060933734872378e-06
dev77_10000_2.000000.csv,0,0,0.9999240636825562,7.595834176754579e-05
dev78_10000_1.500000.csv,0,0,0.9998562335968018,0.0001437334285583347
dev79_10000_1.000000.csv,0,0,0.999609649181366,0.00039038556860759854
dev80_10000_0.500000.csv,0,0,0.9061499834060669,0.0938500463962555
dev81_10000_2.500000.csv,1,0,0.9999926090240479,7.394562089757528e-06
dev82_10000_2.000000.csv,0,0,0.9999923706054688,7.664212716917973e-06
dev83_10000_1.500000.csv,0,0,0.9999734163284302,2.6603200240060687e-05
dev84_10000_1.000000.csv,0,0,0.9974769949913025,0.002522978698834777
dev85_10000_0.500000.csv,0,0,0.8129178285598755,0.1870821714401245
dev86_10000_2.500000.csv,1,0,0.9999914169311523,8.626594535598997e-06
dev87_10000_2.000000.csv,0,0,0.9998873472213745,0.00011262959742452949
dev88_10000_1.500000.csv,0,0,0.9999589920043945,4.0953389543574303e-05
dev89_10000_1.000000.csv,0,0,0.9994298815727234,0.0005700901383534074
dev90_10000_0.500000.csv,0,0,0.9095525145530701,0.09044752269983292
dev91_10000_2.500000.csv,1,0,0.9999998807907104,1.7471226954057784e-07
dev92_10000_2.000000.csv,0,0,0.9999969005584717,3.128969410681748e-06
dev93_10000_1.500000.csv,0,0,0.9816344380378723,0.018365519121289253
dev94_10000_1.000000.csv,0,0,0.9801341891288757,0.019865792244672775
dev95_10000_0.500000.csv,0,0,0.9650639295578003,0.034936051815748215
dev96_10000_2.500000.csv,1,0,0.9999891519546509,1.0843350537470542e-05
dev97_10000_2.000000.csv,0,0,0.9999194145202637,8.05923409643583e-05
dev98_10000_1.500000.csv,0,0,0.9999545812606812,4.5430435420712456e-05
dev99_10000_1.000000.csv,0,0,0.9915636777877808,0.008436270989477634
dev100_10000_0.500000.csv,0,0,0.948593020439148,0.051406990736722946
dev101_10000_2.500000.csv,1,0,0.999992847442627,7.1505764935864136e-06
dev102_10000_2.000000.csv,0,0,0.9999279975891113,7.201715925475582e-05
dev103_10000_1.500000.csv,0,0,0.9995157718658447,0.0004841731279157102
dev104_10000_1.000000.csv,0,0,0.998676598072052,0.00132342881988734
dev105_10000_0.500000.csv,0,0,0.9448164105415344,0.05518361181020737
dev106_10000_2.500000.csv,1,0,0.999991774559021,8.217470167437568e-06
dev107_10000_2.000000.csv,0,0,0.9999569654464722,4.305024413042702e-05
dev108_10000_1.500000.csv,0,0,0.9989427924156189,0.001057252287864685
dev109_10000_1.000000.csv,0,0,0.9668046236038208,0.03319532796740532
dev110_10000_0.500000.csv,0,0,0.8947191834449768,0.10528086125850677
dev111_10000_2.500000.csv,1,0,0.9999910593032837,8.977304787549656e-06
dev112_10000_2.000000.csv,0,0,0.9999527931213379,4.720429205917753e-05
dev113_10000_1.500000.csv,0,0,0.9998548030853271,0.00014521089906338602
dev114_10000_1.000000.csv,0,0,0.9720416069030762,0.02795845828950405
dev115_10000_0.500000.csv,0,0,0.9240460395812988,0.07595399767160416
dev116_10000_2.500000.csv,1,0,0.9999996423721313,3.2720512876949215e-07
dev117_10000_2.000000.csv,0,1,0.5052772164344788,0.5052772164344788
dev118_10000_1.500000.csv,0,0,0.9821234345436096,0.01787651889026165
dev119_10000_1.000000.csv,0,0,0.9842736721038818,0.015726396813988686
dev120_10000_0.500000.csv,0,0,0.9665637612342834,0.033436186611652374
dev121_10000_2.500000.csv,1,0,0.999991774559021,8.196057024179026e-06
dev122_10000_2.000000.csv,0,0,0.9999221563339233,7.782403554301709e-05
dev123_10000_1.500000.csv,0,0,0.9993427395820618,0.0006572027923539281
dev124_10000_1.000000.csv,0,0,0.9990457892417908,0.0009542197221890092
dev125_10000_0.500000.csv,0,0,0.8977265357971191,0.10227344185113907
dev126_10000_2.500000.csv,1,0,0.9999912977218628,8.648801667732187e-06
dev127_10000_2.000000.csv,0,0,0.999924898147583,7.51162224332802e-05
dev128_10000_1.500000.csv,0,0,0.9993777275085449,0.0006222524680197239
dev129_10000_1.000000.csv,0,0,0.9990812540054321,0.0009187011164613068
dev130_10000_0.500000.csv,0,0,0.9033626914024353,0.0966372936964035
dev131_10000_2.500000.csv,1,0,0.9999912977218628,8.73577573656803e-06
dev132_10000_2.000000.csv,0,0,0.9999226331710815,7.738955173408613e-05
dev133_10000_1.500000.csv,0,0,0.9993963241577148,0.0006036190316081047
dev134_10000_1.000000.csv,0,0,0.9990737438201904,0.0009262122912332416
dev135_10000_0.500000.csv,0,0,0.897183358669281,0.10281667113304138
dev136_10000_2.500000.csv,1,0,0.9999978542327881,2.1301914330251748e-06
dev137_10000_2.000000.csv,0,0,0.9999815225601196,1.8487884517526254e-05
dev138_10000_1.500000.csv,0,0,0.9996441602706909,0.00035584019497036934
dev139_10000_1.000000.csv,0,0,0.9990922212600708,0.0009077944559976459
dev140_10000_0.500000.csv,0,0,0.9108514189720154,0.08914855122566223
dev141_10000_2.500000.csv,1,0,0.9999992847442627,7.526558647441561e-07
dev142_10000_2.000000.csv,0,0,0.999977707862854,2.2254074792726897e-05
dev143_10000_1.500000.csv,0,0,0.9997507929801941,0.0002492591447662562
dev144_10000_1.000000.csv,0,0,0.9851219654083252,0.01487808208912611
dev145_10000_0.500000.csv,0,0,0.8879817128181458,0.11201824247837067
dev146_10000_2.500000.csv,1,0,0.9999914169311523,8.587883712607436e-06
dev147_10000_2.000000.csv,0,0,0.9999237060546875,7.632698543602601e-05
dev148_10000_1.500000.csv,0,0,0.9994705319404602,0.0005294287693686783
dev149_10000_1.000000.csv,0,0,0.9990500807762146,0.000949881155975163
dev150_10000_0.500000.csv,0,0,0.9022489190101624,0.09775107353925705
dev151_10000_2.500000.csv,1,0,0.9999964237213135,3.5862337881553685e-06
dev152_10000_2.000000.csv,0,0,0.9988393187522888,0.0011607103515416384
dev153_10000_1.500000.csv,0,0,0.9996678829193115,0.00033218346652574837
dev154_10000_1.000000.csv,0,0,0.9990988969802856,0.0009011204238049686
dev155_10000_0.500000.csv,0,0,0.8991304039955139,0.10086958110332489
dev156_10000_2.500000.csv,1,0,0.9999927282333374,7.311090485018212e-06
dev157_10000_2.000000.csv,0,0,0.9998904466629028,0.00010955746256513521
dev158_10000_1.500000.csv,0,0,0.9998492002487183,0.00015073662507347763
dev159_10000_1.000000.csv,0,0,0.9997314810752869,0.00026845160755328834
dev160_10000_0.500000.csv,0,0,0.9116535782814026,0.08834637701511383
dev161_10000_2.500000.csv,1,0,0.9999959468841553,3.994234248239081e-06
dev162_10000_2.000000.csv,0,0,0.999968409538269,3.154826845275238e-05
dev163_10000_1.500000.csv,0,0,0.9997149109840393,0.0002850321470759809
dev164_10000_1.000000.csv,0,0,0.9965237975120544,0.0034761354327201843
dev165_10000_0.500000.csv,0,0,0.9267953038215637,0.07320470362901688
dev166_10000_2.500000.csv,1,0,0.999993085861206,6.912379376444733e-06
dev167_10000_2.000000.csv,0,0,0.9999181032180786,8.189276559278369e-05
dev168_10000_1.500000.csv,0,0,0.9992561936378479,0.0007437928579747677
dev169_10000_1.000000.csv,0,0,0.9980499744415283,0.001950027421116829
dev170_10000_0.500000.csv,0,0,0.9303827285766602,0.06961721181869507
dev171_10000_2.500000.csv,1,0,0.9999991655349731,8.707867209523101e-07
dev172_10000_2.000000.csv,0,0,0.9999814033508301,1.8575949070509523e-05
dev173_10000_1.500000.csv,0,0,0.9990929365158081,0.000907081994228065
dev174_10000_1.000000.csv,0,0,0.9748772382736206,0.025122733786702156
dev175_10000_0.500000.csv,0,0,0.8945532441139221,0.10544675588607788
dev176_10000_2.500000.csv,1,0,0.9999994039535522,5.800072244710464e-07
dev177_10000_2.000000.csv,0,0,0.9999847412109375,1.527295353298541e-05
dev178_10000_1.500000.csv,0,0,0.9989660978317261,0.0010339297587051988
dev179_10000_1.000000.csv,0,0,0.9715566635131836,0.028443317860364914
dev180_10000_0.500000.csv,0,0,0.8844889998435974,0.1155109703540802
dev181_10000_2.500000.csv,1,0,0.9999935626983643,6.480874617409427e-06
dev182_10000_2.000000.csv,0,0,0.9995046854019165,0.0004953310126438737
dev183_10000_1.500000.csv,0,0,0.996212363243103,0.0037876989226788282
dev184_10000_1.000000.csv,0,0,0.9987125396728516,0.0012874635867774487
dev185_10000_0.500000.csv,0,0,0.9435790181159973,0.05642103776335716
dev186_10000_2.500000.csv,1,0,0.9999994039535522,6.056233132767375e-07
dev187_10000_2.000000.csv,0,0,0.9999932050704956,6.766404567315476e-06
dev188_10000_1.500000.csv,0,0,0.9993792772293091,0.0006206961697898805
dev189_10000_1.000000.csv,0,0,0.9726915955543518,0.027308382093906403
dev190_10000_0.500000.csv,0,0,0.9213133454322815,0.07868660986423492
dev191_10000_2.500000.csv,1,0,0.9999899864196777,1.006309139484074e-05
dev192_10000_2.000000.csv,0,0,0.9998751878738403,0.00012478513235691935
dev193_10000_1.500000.csv,0,0,0.9998921155929565,0.00010787207429530099
dev194_10000_1.000000.csv,0,0,0.9996620416641235,0.0003379156405571848
dev195_10000_0.500000.csv,0,0,0.9202296137809753,0.07977039366960526
dev196_10000_2.500000.csv,1,0,0.9999918937683105,8.093558790278621e-06
dev197_10000_2.000000.csv,0,0,0.9999427795410156,5.7256893342128024e-05
dev198_10000_1.500000.csv,0,0,0.9989404082298279,0.0010595839703455567
dev199_10000_1.000000.csv,0,0,0.9649852514266968,0.03501474857330322
dev200_10000_0.500000.csv,0,0,0.894880473613739,0.10511951148509979
dev201_10000_2.500000.csv,1,0,0.9999926090240479,7.410219950543251e-06
dev202_10000_2.000000.csv,0,0,0.9999532699584961,4.671086571761407e-05
dev203_10000_1.500000.csv,0,0,0.9999734163284302,2.6593230359139852e-05
dev204_10000_1.000000.csv,0,0,0.9997031092643738,0.00029682458261959255
dev205_10000_0.500000.csv,0,0,0.9068481922149658,0.09315181523561478
dev206_10000_2.500000.csv,1,0,0.9999947547912598,5.241236067377031e-06
dev207_10000_2.000000.csv,0,0,0.9999693632125854,3.064439442823641e-05
dev208_10000_1.500000.csv,0,0,0.9941359758377075,0.005864014849066734
dev209_10000_1.000000.csv,0,0,0.9994148015975952,0.0005851744790561497
dev210_10000_0.500000.csv,0,0,0.9672497510910034,0.03275024890899658
dev211_10000_2.500000.csv,1,0,0.9999932050704956,6.840773949079448e-06
dev212_10000_2.000000.csv,0,0,0.9999693632125854,3.059043228859082e-05
dev213_10000_1.500000.csv,0,0,0.9999513626098633,4.860103581449948e-05
dev214_10000_1.000000.csv,0,0,0.9996250867843628,0.00037492424598895013
dev215_10000_0.500000.csv,0,0,0.9622247219085693,0.03777526691555977
dev216_10000_2.500000.csv,1,0,0.9999924898147583,7.453318175976165e-06
dev217_10000_2.000000.csv,0,0,0.9999493360519409,5.061815681983717e-05
dev218_10000_1.500000.csv,0,0,0.9999188184738159,8.122787403408438e-05
dev219_10000_1.000000.csv,0,0,0.9994303584098816,0.0005696096923202276
dev220_10000_0.500000.csv,0,0,0.9063271880149841,0.09367284178733826
dev221_10000_2.500000.csv,1,0,0.9999982118606567,1.7626025510253385e-06
dev222_10000_2.000000.csv,0,0,0.9999761581420898,2.3863833121140487e-05
dev223_10000_1.500000.csv,0,0,0.9999229907989502,7.699646812397987e-05
dev224_10000_1.000000.csv,0,0,0.9960682392120361,0.003931679762899876
dev225_10000_0.500000.csv,0,0,0.9502745270729065,0.04972546920180321
dev226_10000_2.500000.csv,1,0,0.9999997615814209,2.8215833935973933e-07
dev227_10000_2.000000.csv,0,0,0.9999804496765137,1.953918399522081e-05
dev228_10000_1.500000.csv,0,0,0.9998911619186401,0.00010880515037570149
dev229_10000_1.000000.csv,0,0,0.986292839050293,0.013707182370126247
dev230_10000_0.500000.csv,0,0,0.9284316301345825,0.07156836986541748
dev231_10000_2.500000.csv,1,0,0.9999969005584717,3.153392981403158e-06
dev232_10000_2.000000.csv,0,0,0.9999963045120239,3.7349223021010403e-06
dev233_10000_1.500000.csv,0,0,0.9999648332595825,3.519508027238771e-05
dev234_10000_1.000000.csv,0,0,0.9995834231376648,0.0004165834398008883
dev235_10000_0.500000.csv,0,0,0.9280470609664917,0.0719529315829277
dev236_10000_2.500000.csv,1,0,0.9999948740005493,5.127387339598499e-06
dev237_10000_2.000000.csv,0,0,0.9940826296806335,0.005917348433285952
dev238_10000_1.500000.csv,0,0,0.999629020690918,0.0003709098673425615
dev239_10000_1.000000.csv,0,0,0.9948447942733765,0.005155251361429691
dev240_10000_0.500000.csv,0,0,0.9071922302246094,0.09280772507190704
dev241_10000_2.500000.csv,1,0,0.9999992847442627,6.79288575611281e-07
dev242_10000_2.000000.csv,0,0,0.9999953508377075,4.6541781557607464e-06
dev243_10000_1.500000.csv,0,0,0.9999645948410034,3.54584954038728e-05
dev244_10000_1.000000.csv,0,0,0.9997217059135437,0.0002782383235171437
dev245_10000_0.500000.csv,0,0,0.9112629890441895,0.08873701095581055
dev246_10000_2.500000.csv,1,0,0.9999960660934448,3.884214947902365e-06
dev247_10000_2.000000.csv,0,0,0.9970388412475586,0.0029611813370138407
dev248_10000_1.500000.csv,0,0,0.9864786267280579,0.013521363958716393
dev249_10000_1.000000.csv,0,0,0.9844416975975037,0.015558268874883652
dev250_10000_0.500000.csv,0,0,0.909899890422821,0.09010010957717896
dev251_10000_2.500000.csv,1,0,0.9999983310699463,1.64003199643048e-06
dev252_10000_2.000000.csv,0,0,0.999968409538269,3.1590418075211346e-05
dev253_10000_1.500000.csv,0,0,0.9999070167541504,9.301474347012118e-05
dev254_10000_1.000000.csv,0,0,0.9967623949050903,0.0032376216258853674
dev255_10000_0.500000.csv,0,0,0.9019027352333069,0.09809724986553192
dev256_10000_2.500000.csv,1,0,0.9999927282333374,7.281830676220125e-06
dev257_10000_2.000000.csv,0,0,0.999992847442627,7.111960712791188e-06
dev258_10000_1.500000.csv,0,0,0.9999796152114868,2.0363397197797894e-05
dev259_10000_1.000000.csv,0,0,0.9996734857559204,0.00032654471579007804
dev260_10000_0.500000.csv,0,0,0.9129030108451843,0.08709706366062164
dev261_10000_2.500000.csv,1,0,0.9999914169311523,8.607808013039175e-06
dev262_10000_2.000000.csv,0,0,0.9999337196350098,6.632652366533875e-05
dev263_10000_1.500000.csv,0,0,0.9999045133590698,9.545886859996244e-05
dev264_10000_1.000000.csv,0,0,0.9994365572929382,0.0005634166882373393
dev265_10000_0.500000.csv,0,0,0.9192962646484375,0.08070369064807892
dev266_10000_2.500000.csv,1,0,0.999996542930603,3.480209215922514e-06
dev267_10000_2.000000.csv,0,0,0.9999439716339111,5.600709482678212e-05
dev268_10000_1.500000.csv,0,0,0.9998835325241089,0.00011650133819784969
dev269_10000_1.000000.csv,0,0,0.9991624355316162,0.0008375495090149343
dev270_10000_0.500000.csv,0,0,0.9145750999450684,0.08542495965957642
dev271_10000_2.500000.csv,1,0,0.9999979734420776,2.067959258056362e-06
dev272_10000_2.000000.csv,0,0,0.9999563694000244,4.36163718404714e-05
dev273_10000_1.500000.csv,0,0,0.9998481273651123,0.00015182716015260667
dev274_10000_1.000000.csv,0,0,0.9986677169799805,0.001332330983132124
dev275_10000_0.500000.csv,0,0,0.90805584192276,0.09194420278072357
dev276_10000_2.500000.csv,1,0,0.9999902248382568,9.80846380116418e-06
dev277_10000_2.000000.csv,0,0,0.9999097585678101,9.020758443512022e-05
dev278_10000_1.500000.csv,0,0,0.9998995065689087,0.00010044525697594509
dev279_10000_1.000000.csv,0,0,0.9997386336326599,0.0002613288233987987
dev280_10000_0.500000.csv,0,0,0.9064092040061951,0.09359072893857956
dev281_10000_2.500000.csv,1,0,0.9999963045120239,3.7287900340743363e-06
dev282_10000_2.000000.csv,0,0,0.9999803304672241,1.9690984117914923e-05
dev283_10000_1.500000.csv,0,0,0.9999654293060303,3.4515389415901154e-05
dev284_10000_1.000000.csv,0,0,0.9994494318962097,0.0005505092558450997
dev285_10000_0.500000.csv,0,0,0.9119796752929688,0.08802026510238647
dev286_10000_2.500000.csv,1,0,1.0,4.134697917379526e-08
dev287_10000_2.000000.csv,0,0,0.9999983310699463,1.694965362730727e-06
dev288_10000_1.500000.csv,0,0,0.9999923706054688,7.675162123632617e-06
dev289_10000_1.000000.csv,0,0,0.9908905625343323,0.009109395556151867
dev290_10000_0.500000.csv,0,0,0.9202109575271606,0.07978904992341995
dev291_10000_2.500000.csv,1,0,0.9999960660934448,3.970816578657832e-06
dev292_10000_2.000000.csv,0,0,0.9999817609786987,1.8196333257947117e-05
dev293_10000_1.500000.csv,0,0,0.9999749660491943,2.5017950974870473e-05
dev294_10000_1.000000.csv,0,0,0.9996126294136047,0.00038738379953429103
dev295_10000_0.500000.csv,0,0,0.9373443722724915,0.06265556067228317
dev296_10000_2.500000.csv,1,0,0.9999979734420776,2.009778427236597e-06
dev297_10000_2.000000.csv,0,0,0.9999961853027344,3.815483069047332e-06
dev298_10000_1.500000.csv,0,0,0.9862437844276428,0.013756163418293
dev299_10000_1.000000.csv,0,0,0.9861634373664856,0.013836542144417763
dev300_10000_0.500000.csv,0,0,0.9626349806785583,0.03736499696969986
