filename,true_label,prediction,confidence,leaky_prob,original_length,target_length
dev15_10000_0.500000.csv,0,0,0.712716281414032,0.287283718585968,501,1002
dev224_10000_1.000000.csv,0,1,0.9740849137306213,0.9740849137306213,501,1002
dev283_10000_1.500000.csv,0,1,0.9997615218162537,0.9997615218162537,501,1002
dev167_10000_2.000000.csv,0,1,0.9998960494995117,0.9998960494995117,501,1002
dev229_10000_1.000000.csv,0,1,0.8676512837409973,0.8676512837409973,501,1002
dev248_10000_1.500000.csv,0,1,0.8558230400085449,0.8558230400085449,501,1002
dev106_10000_2.500000.csv,1,1,0.9999909400939941,0.9999909400939941,501,1002
dev112_10000_2.000000.csv,0,1,0.9999330043792725,0.9999330043792725,501,1002
dev298_10000_1.500000.csv,0,1,0.8543520569801331,0.8543520569801331,501,1002
dev253_10000_1.500000.csv,0,1,0.9997335076332092,0.9997335076332092,501,1002
dev60_10000_0.500000.csv,0,0,0.7523751258850098,0.24762482941150665,501,1002
dev67_10000_2.000000.csv,0,1,0.9999210834503174,0.9999210834503174,501,1002
dev115_10000_0.500000.csv,0,0,0.685232937335968,0.31476709246635437,501,1002
dev231_10000_2.500000.csv,1,1,0.9999911785125732,0.9999911785125732,501,1002
dev70_10000_0.500000.csv,0,0,0.7305079698562622,0.2694920301437378,501,1002
dev243_10000_1.500000.csv,0,1,0.9997475743293762,0.9997475743293762,501,1002
dev288_10000_1.500000.csv,0,1,0.9999479055404663,0.9999479055404663,501,1002
dev102_10000_2.000000.csv,0,1,0.9999070167541504,0.9999070167541504,501,1002
dev221_10000_2.500000.csv,1,1,0.9999988079071045,0.9999988079071045,501,1002
dev105_10000_0.500000.csv,0,0,0.5912483334541321,0.40875160694122314,501,1002
dev16_10000_2.500000.csv,1,1,0.9999923706054688,0.9999923706054688,501,1002
dev77_10000_2.000000.csv,0,1,0.9997729659080505,0.9997729659080505,501,1002
dev135_10000_0.500000.csv,0,0,0.7561421990394592,0.24385783076286316,501,1002
dev211_10000_2.500000.csv,1,1,0.9999904632568359,0.9999904632568359,501,1002
dev47_10000_2.000000.csv,0,1,0.9997102618217468,0.9997102618217468,501,1002
dev190_10000_0.500000.csv,0,0,0.6987485885620117,0.30125147104263306,501,1002
dev26_10000_2.500000.csv,1,1,0.9999955892562866,0.9999955892562866,501,1002
dev197_10000_2.000000.csv,0,1,0.9998714923858643,0.9998714923858643,501,1002
dev40_10000_0.500000.csv,0,1,0.5217140316963196,0.5217140316963196,501,1002
dev273_10000_1.500000.csv,0,1,0.9993085861206055,0.9993085861206055,501,1002
dev132_10000_2.000000.csv,0,1,0.999902606010437,0.999902606010437,501,1002
dev36_10000_2.500000.csv,1,1,0.9999994039535522,0.9999994039535522,501,1002
dev180_10000_0.500000.csv,0,0,0.7817142009735107,0.21828581392765045,501,1002
dev57_10000_2.000000.csv,0,1,0.999556839466095,0.999556839466095,501,1002
dev201_10000_2.500000.csv,1,1,0.9999942779541016,0.9999942779541016,501,1002
dev125_10000_0.500000.csv,0,0,0.7546625137329102,0.24533745646476746,501,1002
dev122_10000_2.000000.csv,0,1,0.9998983144760132,0.9998983144760132,501,1002
dev263_10000_1.500000.csv,0,1,0.999298095703125,0.999298095703125,501,1002
dev50_10000_0.500000.csv,0,0,0.6399930715560913,0.3600069284439087,501,1002
dev187_10000_2.000000.csv,0,1,0.9999744892120361,0.9999744892120361,501,1002
dev92_10000_2.000000.csv,0,1,0.9999881982803345,0.9999881982803345,501,1002
dev145_10000_0.500000.csv,0,0,0.7748454809188843,0.2251545637845993,501,1002
dev261_10000_2.500000.csv,1,1,0.9999948740005493,0.9999948740005493,501,1002
dev5_10000_0.500000.csv,0,0,0.7259179353713989,0.27408212423324585,501,1002
dev37_10000_2.000000.csv,0,1,0.9999520778656006,0.9999520778656006,501,1002
dev56_10000_2.500000.csv,1,1,0.9999971389770508,0.9999971389770508,501,1002
dev186_10000_2.500000.csv,1,1,0.9999972581863403,0.9999972581863403,501,1002
dev30_10000_0.500000.csv,0,0,0.8619145750999451,0.13808536529541016,501,1002
dev203_10000_1.500000.csv,0,1,0.9997673630714417,0.9997673630714417,501,1002
dev2_10000_2.000000.csv,0,1,0.9993870258331299,0.9993870258331299,501,1002
dev142_10000_2.000000.csv,0,1,0.9999754428863525,0.9999754428863525,501,1002
dev95_10000_0.500000.csv,0,1,0.5443986058235168,0.5443986058235168,501,1002
dev46_10000_2.500000.csv,1,1,0.9999986886978149,0.9999986886978149,501,1002
dev27_10000_2.000000.csv,0,1,0.9999964237213135,0.9999964237213135,501,1002
dev271_10000_2.500000.csv,1,1,0.9999995231628418,0.9999995231628418,501,1002
dev155_10000_0.500000.csv,0,0,0.7516741752624512,0.24832583963871002,501,1002
dev82_10000_2.000000.csv,0,1,0.9999850988388062,0.9999850988388062,501,1002
dev85_10000_0.500000.csv,0,0,0.8767247796058655,0.12327518314123154,501,1002
dev152_10000_2.000000.csv,0,1,0.9944174289703369,0.9944174289703369,501,1002
dev213_10000_1.500000.csv,0,1,0.9996148347854614,0.9996148347854614,501,1002
dev20_10000_0.500000.csv,0,0,0.6900562644004822,0.3099437952041626,501,1002
dev196_10000_2.500000.csv,1,1,0.9999951124191284,0.9999951124191284,501,1002
dev162_10000_2.000000.csv,0,1,0.9999291896820068,0.9999291896820068,501,1002
dev284_10000_1.000000.csv,0,1,0.9979832172393799,0.9979832172393799,501,1002
dev223_10000_1.500000.csv,0,1,0.9997634291648865,0.9997634291648865,501,1002
dev289_10000_1.000000.csv,0,1,0.9272781610488892,0.9272781610488892,501,1002
dev10_10000_0.500000.csv,0,0,0.6818704605102539,0.31812945008277893,501,1002
dev17_10000_2.000000.csv,0,1,0.9998689889907837,0.9998689889907837,501,1002
dev76_10000_2.500000.csv,1,1,0.9999954700469971,0.9999954700469971,501,1002
dev165_10000_0.500000.csv,0,0,0.6752719283103943,0.3247280716896057,501,1002
dev241_10000_2.500000.csv,1,1,0.9999969005584717,0.9999969005584717,501,1002
dev299_10000_1.000000.csv,0,1,0.8634361624717712,0.8634361624717712,501,1002
dev233_10000_1.500000.csv,0,1,0.9997450709342957,0.9997450709342957,501,1002
dev294_10000_1.000000.csv,0,1,0.9987152814865112,0.9987152814865112,501,1002
dev172_10000_2.000000.csv,0,1,0.9999897480010986,0.9999897480010986,501,1002
dev251_10000_2.500000.csv,1,1,0.9999985694885254,0.9999985694885254,501,1002
dev175_10000_0.500000.csv,0,0,0.764350414276123,0.23564957082271576,501,1002
dev66_10000_2.500000.csv,1,1,0.9999994039535522,0.9999994039535522,501,1002
dev133_10000_1.500000.csv,0,1,0.9966883063316345,0.9966883063316345,501,1002
dev199_10000_1.000000.csv,0,1,0.5982781052589417,0.5982781052589417,501,1002
dev81_10000_2.500000.csv,1,1,0.9999921321868896,0.9999921321868896,501,1002
dev272_10000_2.000000.csv,0,1,0.9999240636825562,0.9999240636825562,501,1002
dev194_10000_1.000000.csv,0,1,0.9988375306129456,0.9988375306129456,501,1002
dev275_10000_0.500000.csv,0,0,0.7312467098236084,0.2687532603740692,501,1002
dev44_10000_1.000000.csv,0,1,0.998079776763916,0.998079776763916,501,1002
dev151_10000_2.500000.csv,1,1,0.9999990463256836,0.9999990463256836,501,1002
dev49_10000_1.000000.csv,0,1,0.9058993458747864,0.9058993458747864,501,1002
dev28_10000_1.500000.csv,0,1,0.9994617104530334,0.9994617104530334,501,1002
dev184_10000_1.000000.csv,0,1,0.993687093257904,0.993687093257904,501,1002
dev262_10000_2.000000.csv,0,1,0.9997238516807556,0.9997238516807556,501,1002
dev91_10000_2.500000.csv,1,1,0.9999995231628418,0.9999995231628418,501,1002
dev189_10000_1.000000.csv,0,1,0.6897240281105042,0.6897240281105042,501,1002
dev123_10000_1.500000.csv,0,1,0.996508777141571,0.996508777141571,501,1002
dev38_10000_1.500000.csv,0,1,0.9997193217277527,0.9997193217277527,501,1002
dev59_10000_1.000000.csv,0,1,0.9962349534034729,0.9962349534034729,501,1002
dev141_10000_2.500000.csv,1,1,0.9999997615814209,0.9999997615814209,501,1002
dev54_10000_1.000000.csv,0,1,0.9909101128578186,0.9909101128578186,501,1002
dev265_10000_0.500000.csv,0,0,0.699494481086731,0.30050545930862427,501,1002
dev1_10000_2.500000.csv,1,1,0.9999961853027344,0.9999961853027344,501,1002
dev69_10000_1.000000.csv,0,1,0.9936085939407349,0.9936085939407349,501,1002
dev64_10000_1.000000.csv,0,1,0.686686098575592,0.686686098575592,501,1002
dev255_10000_0.500000.csv,0,0,0.746023952960968,0.25397610664367676,501,1002
dev171_10000_2.500000.csv,1,1,0.9999998807907104,0.9999998807907104,501,1002
dev252_10000_2.000000.csv,0,1,0.9999412298202515,0.9999412298202515,501,1002
dev296_10000_2.500000.csv,1,1,0.9999926090240479,0.9999926090240479,501,1002
dev113_10000_1.500000.csv,0,1,0.999519944190979,0.999519944190979,501,1002
dev161_10000_2.500000.csv,1,1,0.9999942779541016,0.9999942779541016,501,1002
dev245_10000_0.500000.csv,0,0,0.7209786772727966,0.279021292924881,501,1002
dev74_10000_1.000000.csv,0,1,0.9800089597702026,0.9800089597702026,501,1002
dev18_10000_1.500000.csv,0,1,0.9997993111610413,0.9997993111610413,501,1002
dev79_10000_1.000000.csv,0,1,0.9984166622161865,0.9984166622161865,501,1002
dev103_10000_1.500000.csv,0,1,0.9978528022766113,0.9978528022766113,501,1002
dev286_10000_2.500000.csv,1,1,0.9999998807907104,0.9999998807907104,501,1002
dev242_10000_2.000000.csv,0,1,0.9999727010726929,0.9999727010726929,501,1002
dev19_10000_1.000000.csv,0,1,0.9949201941490173,0.9949201941490173,501,1002
dev280_10000_0.500000.csv,0,0,0.7336083054542542,0.26639166474342346,501,1002
dev78_10000_1.500000.csv,0,1,0.9989878535270691,0.9989878535270691,501,1002
dev14_10000_1.000000.csv,0,1,0.9988646507263184,0.9988646507263184,501,1002
dev225_10000_0.500000.csv,0,0,0.5615751147270203,0.43842485547065735,501,1002
dev101_10000_2.500000.csv,1,1,0.999997615814209,0.999997615814209,501,1002
dev222_10000_2.000000.csv,0,1,0.9999527931213379,0.9999527931213379,501,1002
dev287_10000_2.000000.csv,0,1,0.999985933303833,0.999985933303833,501,1002
dev163_10000_1.500000.csv,0,1,0.9989953637123108,0.9989953637123108,501,1002
dev111_10000_2.500000.csv,1,1,0.9999963045120239,0.9999963045120239,501,1002
dev235_10000_0.500000.csv,0,0,0.6670194864273071,0.3329804837703705,501,1002
dev68_10000_1.500000.csv,0,1,0.99918133020401,0.99918133020401,501,1002
dev290_10000_0.500000.csv,0,0,0.695141613483429,0.30485841631889343,501,1002
dev300_10000_0.500000.csv,0,1,0.5366104245185852,0.5366104245185852,501,1002
dev173_10000_1.500000.csv,0,1,0.9977898597717285,0.9977898597717285,501,1002
dev297_10000_2.000000.csv,0,1,0.9999936819076538,0.9999936819076538,501,1002
dev232_10000_2.000000.csv,0,1,0.999980092048645,0.999980092048645,501,1002
dev3_10000_1.500000.csv,0,1,0.9993367791175842,0.9993367791175842,501,1002
dev188_10000_1.500000.csv,0,1,0.9982838034629822,0.9982838034629822,501,1002
dev143_10000_1.500000.csv,0,1,0.9994083642959595,0.9994083642959595,501,1002
dev202_10000_2.000000.csv,0,1,0.9995604157447815,0.9995604157447815,501,1002
dev205_10000_0.500000.csv,0,0,0.7327390909194946,0.26726090908050537,501,1002
dev34_10000_1.000000.csv,0,1,0.9986063838005066,0.9986063838005066,501,1002
dev121_10000_2.500000.csv,1,1,0.9999971389770508,0.9999971389770508,501,1002
dev93_10000_1.500000.csv,0,1,0.7874898314476013,0.7874898314476013,501,1002
dev39_10000_1.000000.csv,0,0,0.8557518124580383,0.14424821734428406,501,1002
dev58_10000_1.500000.csv,0,1,0.9992050528526306,0.9992050528526306,501,1002
dev212_10000_2.000000.csv,0,1,0.9998106360435486,0.9998106360435486,501,1002
dev153_10000_1.500000.csv,0,1,0.9986807703971863,0.9986807703971863,501,1002
dev198_10000_1.500000.csv,0,1,0.9962592124938965,0.9962592124938965,501,1002
dev48_10000_1.500000.csv,0,1,0.9992783665657043,0.9992783665657043,501,1002
dev29_10000_1.000000.csv,0,1,0.9989338517189026,0.9989338517189026,501,1002
dev83_10000_1.500000.csv,0,1,0.9998937845230103,0.9998937845230103,501,1002
dev131_10000_2.500000.csv,1,1,0.9999969005584717,0.9999969005584717,501,1002
dev24_10000_1.000000.csv,0,1,0.9988816380500793,0.9988816380500793,501,1002
dev215_10000_0.500000.csv,0,1,0.5371807217597961,0.5371807217597961,501,1002
dev260_10000_0.500000.csv,0,0,0.7174128293991089,0.2825871407985687,501,1002
dev53_10000_1.500000.csv,0,1,0.9997038245201111,0.9997038245201111,501,1002
dev98_10000_1.500000.csv,0,1,0.9997052550315857,0.9997052550315857,501,1002
dev31_10000_2.500000.csv,1,1,0.9999953508377075,0.9999953508377075,501,1002
dev124_10000_1.000000.csv,0,1,0.9955350160598755,0.9955350160598755,501,1002
dev148_10000_1.500000.csv,0,1,0.9969793558120728,0.9969793558120728,501,1002
dev206_10000_2.500000.csv,1,1,0.999991774559021,0.999991774559021,501,1002
dev8_10000_1.500000.csv,0,1,0.9988011121749878,0.9988011121749878,501,1002
dev267_10000_2.000000.csv,0,1,0.9998656511306763,0.9998656511306763,501,1002
dev129_10000_1.000000.csv,0,1,0.9957953691482544,0.9957953691482544,501,1002
dev183_10000_1.500000.csv,0,1,0.9740267992019653,0.9740267992019653,501,1002
dev88_10000_1.500000.csv,0,1,0.9994175434112549,0.9994175434112549,501,1002
dev43_10000_1.500000.csv,0,1,0.9990825653076172,0.9990825653076172,501,1002
dev270_10000_0.500000.csv,0,0,0.712821900844574,0.287178099155426,501,1002
dev193_10000_1.500000.csv,0,1,0.9992627501487732,0.9992627501487732,501,1002
dev139_10000_1.000000.csv,0,1,0.9959327578544617,0.9959327578544617,501,1002
dev277_10000_2.000000.csv,0,1,0.9996265172958374,0.9996265172958374,501,1002
dev216_10000_2.500000.csv,1,1,0.9999933242797852,0.9999933242797852,501,1002
dev158_10000_1.500000.csv,0,1,0.9987868666648865,0.9987868666648865,501,1002
dev134_10000_1.000000.csv,0,1,0.9957784414291382,0.9957784414291382,501,1002
dev21_10000_2.500000.csv,1,1,0.9999958276748657,0.9999958276748657,501,1002
dev168_10000_1.500000.csv,0,1,0.9963440299034119,0.9963440299034119,501,1002
dev226_10000_2.500000.csv,1,1,0.999998927116394,0.999998927116394,501,1002
dev247_10000_2.000000.csv,0,1,0.9812290668487549,0.9812290668487549,501,1002
dev109_10000_1.000000.csv,0,1,0.618488073348999,0.618488073348999,501,1002
dev11_10000_2.500000.csv,1,1,0.9999949932098389,0.9999949932098389,501,1002
dev104_10000_1.000000.csv,0,1,0.9936475157737732,0.9936475157737732,501,1002
dev73_10000_1.500000.csv,0,1,0.9993250370025635,0.9993250370025635,501,1002
dev240_10000_0.500000.csv,0,0,0.7345002293586731,0.2654997408390045,501,1002
dev114_10000_1.000000.csv,0,1,0.6165549159049988,0.6165549159049988,501,1002
dev119_10000_1.000000.csv,0,1,0.8336752653121948,0.8336752653121948,501,1002
dev257_10000_2.000000.csv,0,1,0.9999409914016724,0.9999409914016724,501,1002
dev236_10000_2.500000.csv,1,1,0.999996542930603,0.999996542930603,501,1002
dev178_10000_1.500000.csv,0,1,0.9974687099456787,0.9974687099456787,501,1002
dev250_10000_0.500000.csv,0,0,0.7242442965507507,0.27575570344924927,501,1002
dev63_10000_1.500000.csv,0,1,0.9058050513267517,0.9058050513267517,501,1002
dev118_10000_1.500000.csv,0,1,0.7887474298477173,0.7887474298477173,501,1002
dev256_10000_2.500000.csv,1,1,0.9999957084655762,0.9999957084655762,501,1002
dev237_10000_2.000000.csv,0,1,0.9494733214378357,0.9494733214378357,501,1002
dev179_10000_1.000000.csv,0,1,0.6823248267173767,0.6823248267173767,501,1002
dev61_10000_2.500000.csv,1,1,0.999992847442627,0.999992847442627,501,1002
dev292_10000_2.000000.csv,0,1,0.9998095631599426,0.9998095631599426,501,1002
dev174_10000_1.000000.csv,0,1,0.7343131303787231,0.7343131303787231,501,1002
dev295_10000_0.500000.csv,0,0,0.6281423568725586,0.3718576729297638,501,1002
dev230_10000_0.500000.csv,0,0,0.6654821038246155,0.3345179259777069,501,1002
dev164_10000_1.000000.csv,0,1,0.9784303903579712,0.9784303903579712,501,1002
dev282_10000_2.000000.csv,0,1,0.9998446702957153,0.9998446702957153,501,1002
dev71_10000_2.500000.csv,1,1,0.9999988079071045,0.9999988079071045,501,1002
dev169_10000_1.000000.csv,0,1,0.9886857271194458,0.9886857271194458,501,1002
dev227_10000_2.000000.csv,0,1,0.9998970031738281,0.9998970031738281,501,1002
dev246_10000_2.500000.csv,1,1,0.9999911785125732,0.9999911785125732,501,1002
dev108_10000_1.500000.csv,0,1,0.9955853223800659,0.9955853223800659,501,1002
dev220_10000_0.500000.csv,0,0,0.7350130081176758,0.2649870216846466,501,1002
dev13_10000_1.500000.csv,0,1,0.9987817406654358,0.9987817406654358,501,1002
dev285_10000_0.500000.csv,0,0,0.7197296619415283,0.28027039766311646,501,1002
dev89_10000_1.000000.csv,0,1,0.9979227185249329,0.9979227185249329,501,1002
dev210_10000_0.500000.csv,0,1,0.5786029696464539,0.5786029696464539,501,1002
dev23_10000_1.500000.csv,0,1,0.9987618923187256,0.9987618923187256,501,1002
dev84_10000_1.000000.csv,0,1,0.9861462712287903,0.9861462712287903,501,1002
dev191_10000_2.500000.csv,1,1,0.9999947547912598,0.9999947547912598,501,1002
dev41_10000_2.500000.csv,1,1,0.9999942779541016,0.9999942779541016,501,1002
dev154_10000_1.000000.csv,0,1,0.9959134459495544,0.9959134459495544,501,1002
dev138_10000_1.500000.csv,0,1,0.9980208873748779,0.9980208873748779,501,1002
dev276_10000_2.500000.csv,1,1,0.9999949932098389,0.9999949932098389,501,1002
dev217_10000_2.000000.csv,0,1,0.9997486472129822,0.9997486472129822,501,1002
dev159_10000_1.000000.csv,0,1,0.9988903403282166,0.9988903403282166,501,1002
dev181_10000_2.500000.csv,1,1,0.9999970197677612,0.9999970197677612,501,1002
dev94_10000_1.000000.csv,0,1,0.7736883759498596,0.7736883759498596,501,1002
dev33_10000_1.500000.csv,0,1,0.9988168478012085,0.9988168478012085,501,1002
dev99_10000_1.000000.csv,0,1,0.9343575835227966,0.9343575835227966,501,1002
dev200_10000_0.500000.csv,0,0,0.7645770907402039,0.23542295396327972,501,1002
dev149_10000_1.000000.csv,0,1,0.9957192540168762,0.9957192540168762,501,1002
dev207_10000_2.000000.csv,0,1,0.9998341798782349,0.9998341798782349,501,1002
dev266_10000_2.500000.csv,1,1,0.9999990463256836,0.9999990463256836,501,1002
dev128_10000_1.500000.csv,0,1,0.996656060218811,0.996656060218811,501,1002
dev9_10000_1.000000.csv,0,1,0.9986708164215088,0.9986708164215088,501,1002
dev144_10000_1.000000.csv,0,1,0.8615300059318542,0.8615300059318542,501,1002
dev4_10000_1.000000.csv,0,1,0.99887615442276,0.99887615442276,501,1002
dev51_10000_2.500000.csv,1,1,0.9999954700469971,0.9999954700469971,501,1002
